,Date,Price - USD/Ton
9659,2007-06-12,1836.0
9660,2007-06-13,1837.0
9661,2007-06-14,1903.0
9662,2007-06-15,1904.0
9663,2007-06-18,1959.0
9664,2007-06-19,1948.0
9665,2007-06-20,1925.0
9666,2007-06-21,1935.0
9667,2007-06-22,1958.0
9668,2007-06-25,1952.0
9669,2007-06-26,2021.0
9670,2007-06-27,2022.0
9671,2007-06-28,2006.8
9672,2007-06-29,2060.4
9673,2007-07-02,2051.0
9674,2007-07-03,2062.0
9675,2007-07-05,2116.0
9676,2007-07-06,2123.0
9677,2007-07-09,2100.0
9678,2007-07-10,2022.0
9679,2007-07-11,2065.0
9680,2007-07-12,2077.0
9681,2007-07-13,2075.0
9682,2007-07-16,2055.0
9683,2007-07-17,2094.0
9684,2007-07-18,2097.0
9685,2007-07-19,2114.0
9686,2007-07-20,2099.0
9687,2007-07-23,2067.0
9688,2007-07-24,2100.0
9689,2007-07-25,2059.0
9690,2007-07-26,2003.0
9691,2007-07-27,1931.0
9692,2007-07-30,1931.0
9693,2007-07-31,1942.0
9694,2007-08-01,1917.0
9695,2007-08-02,1914.0
9696,2007-08-03,1893.0
9697,2007-08-06,1866.0
9698,2007-08-07,1827.0
9699,2007-08-08,1871.0
9700,2007-08-09,1826.0
9701,2007-08-10,1827.0
9702,2007-08-13,1863.0
9703,2007-08-14,1853.0
9704,2007-08-15,1872.0
9705,2007-08-16,1787.0
9706,2007-08-17,1775.0
9707,2007-08-20,1773.0
9708,2007-08-21,1793.0
9709,2007-08-22,1774.0
9710,2007-08-23,1823.0
9711,2007-08-24,1841.0
9712,2007-08-27,1822.0
9713,2007-08-28,1803.6
9714,2007-08-29,1817.4
9715,2007-08-30,1802.4
9716,2007-08-31,1832.8
9717,2007-09-04,1795.0
9718,2007-09-05,1804.0
9719,2007-09-06,1835.0
9720,2007-09-07,1836.0
9721,2007-09-10,1852.0
9722,2007-09-11,1856.0
9723,2007-09-12,1829.0
9724,2007-09-13,1818.0
9725,2007-09-14,1837.0
9726,2007-09-17,1864.0
9727,2007-09-18,1873.0
9728,2007-09-19,1900.0
9729,2007-09-20,1971.0
9730,2007-09-21,1983.0
9731,2007-09-24,2011.0
9732,2007-09-25,2042.0
9733,2007-09-26,2046.0
9734,2007-09-27,2031.0
9735,2007-09-28,2036.0
9736,2007-10-01,2030.0
9737,2007-10-02,1917.0
9738,2007-10-03,1876.0
9739,2007-10-04,1875.0
9740,2007-10-05,1858.0
9741,2007-10-08,1816.0
9742,2007-10-09,1823.0
9743,2007-10-10,1835.0
9744,2007-10-11,1855.0
9745,2007-10-12,1838.0
9746,2007-10-15,1859.0
9747,2007-10-16,1870.0
9748,2007-10-17,1875.0
9749,2007-10-18,1883.0
9750,2007-10-19,1879.0
9751,2007-10-22,1841.0
9752,2007-10-23,1852.0
9753,2007-10-24,1838.0
9754,2007-10-25,1826.0
9755,2007-10-26,1911.0
9756,2007-10-29,1951.0
9757,2007-10-30,1945.0
9758,2007-10-31,1945.0
9759,2007-11-01,1974.0
9760,2007-11-02,1970.0
9761,2007-11-05,1937.0
9762,2007-11-06,1942.0
9763,2007-11-07,1941.0
9764,2007-11-08,1945.0
9765,2007-11-09,1921.0
9766,2007-11-12,1877.0
9767,2007-11-13,1879.0
9768,2007-11-14,1882.0
9769,2007-11-15,1885.0
9770,2007-11-16,1905.0
9771,2007-11-19,1885.0
9772,2007-11-20,1937.0
9773,2007-11-21,1916.0
9774,2007-11-26,1901.0
9775,2007-11-27,1910.0
9776,2007-11-28,1915.6
9777,2007-11-29,1969.4
9778,2007-11-30,1982.0
9779,2007-12-03,2030.0
9780,2007-12-04,2067.0
9781,2007-12-05,2072.0
9782,2007-12-06,2068.0
9783,2007-12-07,2057.0
9784,2007-12-10,2101.0
9785,2007-12-11,2088.0
9786,2007-12-12,2101.0
9787,2007-12-13,2114.0
9788,2007-12-14,2082.0
9789,2007-12-17,2086.0
9790,2007-12-18,2114.0
9791,2007-12-19,2132.0
9792,2007-12-20,2092.0
9793,2007-12-21,2086.0
9794,2007-12-26,2034.0
9795,2007-12-27,2066.0
9796,2007-12-28,2057.0
9797,2007-12-31,2035.0
9798,2008-01-02,2097.0
9799,2008-01-03,2120.0
9800,2008-01-04,2098.0
9801,2008-01-07,2131.0
9802,2008-01-08,2156.0
9803,2008-01-09,2151.0
9804,2008-01-10,2166.0
9805,2008-01-11,2162.0
9806,2008-01-14,2202.0
9807,2008-01-15,2186.0
9808,2008-01-16,2154.0
9809,2008-01-17,2171.0
9810,2008-01-18,2141.0
9811,2008-01-22,2131.0
9812,2008-01-23,2138.0
9813,2008-01-24,2192.0
9814,2008-01-25,2212.0
9815,2008-01-28,2213.0
9816,2008-01-29,2235.0
9817,2008-01-30,2288.0
9818,2008-01-31,2326.0
9819,2008-02-01,2326.0
9820,2008-02-04,2346.0
9821,2008-02-05,2338.0
9822,2008-02-06,2354.0
9823,2008-02-07,2334.0
9824,2008-02-08,2378.0
9825,2008-02-11,2386.0
9826,2008-02-12,2421.0
9827,2008-02-13,2454.0
9828,2008-02-14,2467.0
9829,2008-02-15,2496.0
9830,2008-02-19,2489.0
9831,2008-02-20,2456.0
9832,2008-02-21,2485.0
9833,2008-02-22,2562.0
9834,2008-02-25,2587.0
9835,2008-02-26,2624.0
9836,2008-02-27,2723.4
9837,2008-02-28,2801.2
9838,2008-02-29,2772.4
9839,2008-03-03,2776.0
9840,2008-03-04,2752.0
9841,2008-03-05,2778.0
9842,2008-03-06,2747.0
9843,2008-03-07,2738.0
9844,2008-03-10,2714.0
9845,2008-03-11,2779.0
9846,2008-03-12,2773.0
9847,2008-03-13,2922.0
9848,2008-03-14,2904.0
9849,2008-03-17,2730.0
9850,2008-03-18,2604.0
9851,2008-03-19,2533.0
9852,2008-03-20,2299.0
9853,2008-03-24,2265.0
9854,2008-03-25,2398.0
9855,2008-03-26,2423.0
9856,2008-03-27,2432.0
9857,2008-03-28,2363.0
9858,2008-03-31,2321.0
9859,2008-04-01,2282.0
9860,2008-04-02,2230.0
9861,2008-04-03,2247.0
9862,2008-04-04,2264.0
9863,2008-04-07,2315.0
9864,2008-04-08,2288.0
9865,2008-04-09,2376.0
9866,2008-04-10,2469.0
9867,2008-04-11,2541.0
9868,2008-04-14,2550.0
9869,2008-04-15,2640.0
9870,2008-04-16,2686.0
9871,2008-04-17,2776.0
9872,2008-04-18,2700.0
9873,2008-04-21,2721.0
9874,2008-04-22,2837.0
9875,2008-04-23,2867.0
9876,2008-04-24,2859.0
9877,2008-04-25,2840.0
9878,2008-04-28,2838.0
9879,2008-04-29,2813.0
9880,2008-04-30,2797.2
9881,2008-05-01,2617.0
9882,2008-05-02,2621.0
9883,2008-05-05,2631.0
9884,2008-05-06,2726.0
9885,2008-05-07,2682.0
9886,2008-05-08,2709.0
9887,2008-05-09,2741.0
9888,2008-05-12,2751.0
9889,2008-05-13,2624.0
9890,2008-05-14,2649.0
9891,2008-05-15,2629.0
9892,2008-05-16,2676.0
9893,2008-05-19,2611.0
9894,2008-05-20,2603.0
9895,2008-05-21,2586.0
9896,2008-05-22,2574.0
9897,2008-05-23,2577.0
9898,2008-05-27,2590.0
9899,2008-05-28,2622.0
9900,2008-05-29,2730.0
9901,2008-05-30,2723.0
9902,2008-06-02,2790.0
9903,2008-06-03,2807.0
9904,2008-06-04,2796.0
9905,2008-06-05,2792.0
9906,2008-06-06,2878.0
9907,2008-06-09,2870.0
9908,2008-06-10,2858.0
9909,2008-06-11,2917.0
9910,2008-06-12,2971.0
9911,2008-06-13,2973.0
9912,2008-06-16,3003.0
9913,2008-06-17,2998.0
9914,2008-06-18,3068.0
9915,2008-06-19,3163.0
9916,2008-06-20,3204.0
9917,2008-06-23,3191.0
9918,2008-06-24,3230.0
9919,2008-06-25,3184.4
9920,2008-06-26,3209.0
9921,2008-06-27,3216.8
9922,2008-06-30,3193.8
9923,2008-07-01,3275.0
9924,2008-07-02,3248.0
9925,2008-07-03,3136.0
9926,2008-07-07,2880.0
9927,2008-07-08,2922.0
9928,2008-07-09,2927.0
9929,2008-07-10,2910.0
9930,2008-07-11,2912.0
9931,2008-07-14,2923.0
9932,2008-07-15,2964.0
9933,2008-07-16,3019.0
9934,2008-07-17,2926.0
9935,2008-07-18,2799.0
9936,2008-07-21,2825.0
9937,2008-07-22,2782.0
9938,2008-07-23,2754.0
9939,2008-07-24,2744.0
9940,2008-07-25,2813.0
9941,2008-07-28,2795.0
9942,2008-07-29,2835.0
9943,2008-07-30,2808.0
9944,2008-07-31,2858.0
9945,2008-08-01,2996.0
9946,2008-08-04,2783.0
9947,2008-08-05,2718.0
9948,2008-08-06,2756.0
9949,2008-08-07,2785.0
9950,2008-08-08,2688.0
9951,2008-08-11,2670.0
9952,2008-08-12,2693.0
9953,2008-08-13,2691.0
9954,2008-08-14,2657.0
9955,2008-08-15,2597.0
9956,2008-08-18,2609.0
9957,2008-08-19,2676.0
9958,2008-08-20,2658.0
9959,2008-08-21,2824.0
9960,2008-08-22,2790.0
9961,2008-08-25,2837.0
9962,2008-08-26,2876.0
9963,2008-08-27,2972.0
9964,2008-08-28,2852.0
9965,2008-08-29,2880.0
9966,2008-09-01,2884.0
9967,2008-09-02,2664.0
9968,2008-09-03,2678.0
9969,2008-09-04,2650.0
9970,2008-09-05,2636.0
9971,2008-09-08,2578.0
9972,2008-09-09,2562.0
9973,2008-09-10,2594.0
9974,2008-09-11,2540.0
9975,2008-09-12,2560.0
9976,2008-09-15,2607.0
9977,2008-09-16,2570.0
9978,2008-09-17,2547.0
9979,2008-09-18,2656.0
9980,2008-09-19,2690.0
9981,2008-09-22,2726.0
9982,2008-09-23,2702.0
9983,2008-09-24,2757.0
9984,2008-09-25,2740.0
9985,2008-09-26,2743.0
9986,2008-09-29,2557.0
9987,2008-09-30,2558.0
9988,2008-10-01,2511.0
9989,2008-10-02,2451.0
9990,2008-10-03,2469.0
9991,2008-10-06,2400.0
9992,2008-10-07,2422.0
9993,2008-10-08,2342.0
9994,2008-10-09,2330.0
9995,2008-10-10,2244.0
9996,2008-10-13,2277.0
9997,2008-10-14,2307.0
9998,2008-10-15,2201.0
9999,2008-10-16,2124.0
10000,2008-10-17,2122.0
10001,2008-10-20,2085.0
10002,2008-10-21,2037.0
10003,2008-10-22,1996.0
10004,2008-10-23,1990.0
10005,2008-10-24,1977.0
10006,2008-10-27,1956.0
10007,2008-10-28,1966.0
10008,2008-10-29,2137.0
10009,2008-10-30,2084.0
10010,2008-10-31,2053.0
10011,2008-11-03,1969.0
10012,2008-11-04,1999.0
10013,2008-11-05,1973.0
10014,2008-11-06,1913.0
10015,2008-11-07,1936.0
10016,2008-11-10,1939.0
10017,2008-11-11,1940.0
10018,2008-11-12,1912.0
10019,2008-11-13,1927.0
10020,2008-11-14,2040.0
10021,2008-11-17,2117.0
10022,2008-11-18,2192.0
10023,2008-11-19,2183.0
10024,2008-11-20,2179.0
10025,2008-11-21,2170.0
10026,2008-11-24,2187.6
10027,2008-11-25,2210.8
10028,2008-11-26,2257.0
10029,2008-11-28,2309.6
10030,2008-12-01,2164.0
10031,2008-12-02,2170.0
10032,2008-12-03,2183.0
10033,2008-12-04,2248.0
10034,2008-12-05,2141.0
10035,2008-12-08,2289.0
10036,2008-12-09,2257.0
10037,2008-12-10,2382.0
10038,2008-12-11,2400.0
10039,2008-12-12,2396.0
10040,2008-12-15,2560.0
10041,2008-12-16,2569.0
10042,2008-12-17,2616.0
10043,2008-12-18,2672.0
10044,2008-12-19,2595.0
10045,2008-12-22,2562.0
10046,2008-12-23,2651.0
10047,2008-12-24,2626.0
10048,2008-12-26,2626.0
10049,2008-12-29,2551.0
10050,2008-12-30,2529.0
10051,2008-12-31,2665.0
10052,2009-01-02,2540.0
10053,2009-01-05,2555.0
10054,2009-01-06,2568.0
10055,2009-01-07,2596.0
10056,2009-01-08,2616.0
10057,2009-01-09,2585.0
10058,2009-01-12,2506.0
10059,2009-01-13,2485.0
10060,2009-01-14,2398.0
10061,2009-01-15,2367.0
10062,2009-01-16,2463.0
10063,2009-01-20,2470.0
10064,2009-01-21,2602.0
10065,2009-01-22,2580.0
10066,2009-01-23,2661.0
10067,2009-01-26,2667.0
10068,2009-01-27,2745.0
10069,2009-01-28,2792.0
10070,2009-01-29,2801.0
10071,2009-01-30,2771.0
10072,2009-02-02,2720.0
10073,2009-02-03,2746.0
10074,2009-02-04,2728.0
10075,2009-02-05,2765.0
10076,2009-02-06,2828.0
10077,2009-02-09,2832.0
10078,2009-02-10,2718.0
10079,2009-02-11,2714.0
10080,2009-02-12,2644.0
10081,2009-02-13,2752.0
10082,2009-02-17,2693.0
10083,2009-02-18,2643.0
10084,2009-02-19,2655.0
10085,2009-02-20,2528.0
10086,2009-02-23,2406.0
10087,2009-02-24,2383.0
10088,2009-02-25,2476.0
10089,2009-02-26,2439.2
10090,2009-02-27,2432.0
10091,2009-03-02,2213.0
10092,2009-03-03,2282.0
10093,2009-03-04,2338.0
10094,2009-03-05,2265.0
10095,2009-03-06,2272.0
10096,2009-03-09,2266.0
10097,2009-03-10,2245.0
10098,2009-03-11,2334.0
10099,2009-03-12,2340.0
10100,2009-03-13,2381.0
10101,2009-03-16,2428.0
10102,2009-03-17,2396.0
10103,2009-03-18,2451.0
10104,2009-03-19,2591.0
10105,2009-03-20,2585.0
10106,2009-03-23,2593.0
10107,2009-03-24,2609.0
10108,2009-03-25,2586.0
10109,2009-03-26,2592.0
10110,2009-03-27,2573.0
10111,2009-03-30,2576.0
10112,2009-03-31,2605.0
10113,2009-04-01,2618.0
10114,2009-04-02,2701.0
10115,2009-04-03,2787.0
10116,2009-04-06,2548.0
10117,2009-04-07,2664.0
10118,2009-04-08,2548.0
10119,2009-04-09,2555.0
10120,2009-04-13,2561.0
10121,2009-04-14,2464.0
10122,2009-04-15,2425.0
10123,2009-04-16,2339.0
10124,2009-04-17,2402.0
10125,2009-04-20,2354.0
10126,2009-04-21,2410.0
10127,2009-04-22,2370.0
10128,2009-04-23,2440.0
10129,2009-04-24,2429.0
10130,2009-04-27,2370.6
10131,2009-04-28,2389.6
10132,2009-04-29,2393.4
10133,2009-04-30,2369.0
10134,2009-05-01,2324.0
10135,2009-05-04,2320.0
10136,2009-05-05,2377.0
10137,2009-05-06,2368.0
10138,2009-05-07,2462.0
10139,2009-05-08,2507.0
10140,2009-05-11,2470.0
10141,2009-05-12,2377.0
10142,2009-05-13,2326.0
10143,2009-05-14,2310.0
10144,2009-05-15,2338.0
10145,2009-05-18,2297.0
10146,2009-05-19,2313.0
10147,2009-05-20,2361.0
10148,2009-05-21,2380.0
10149,2009-05-22,2420.0
10150,2009-05-26,2414.0
10151,2009-05-27,2509.0
10152,2009-05-28,2583.0
10153,2009-05-29,2588.0
10154,2009-06-01,2641.0
10155,2009-06-02,2671.0
10156,2009-06-03,2734.0
10157,2009-06-04,2708.0
10158,2009-06-05,2707.0
10159,2009-06-08,2699.0
10160,2009-06-09,2768.0
10161,2009-06-10,2763.0
10162,2009-06-11,2813.0
10163,2009-06-12,2761.0
10164,2009-06-15,2601.0
10165,2009-06-16,2623.0
10166,2009-06-17,2514.0
10167,2009-06-18,2538.0
10168,2009-06-19,2505.0
10169,2009-06-22,2453.0
10170,2009-06-23,2474.0
10171,2009-06-24,2486.0
10172,2009-06-25,2532.0
10173,2009-06-26,2536.2
10174,2009-06-29,2541.8
10175,2009-06-30,2505.4
10176,2009-07-01,2504.0
10177,2009-07-02,2494.0
10178,2009-07-06,2474.0
10179,2009-07-07,2468.0
10180,2009-07-08,2542.0
10181,2009-07-09,2647.0
10182,2009-07-10,2645.0
10183,2009-07-13,2664.0
10184,2009-07-14,2727.0
10185,2009-07-15,2717.0
10186,2009-07-16,2677.0
10187,2009-07-17,2762.0
10188,2009-07-20,2868.0
10189,2009-07-21,2875.0
10190,2009-07-22,2752.0
10191,2009-07-23,2883.0
10192,2009-07-24,2907.0
10193,2009-07-27,2870.0
10194,2009-07-28,2879.0
10195,2009-07-29,2803.0
10196,2009-07-30,2898.0
10197,2009-07-31,2892.0
10198,2009-08-03,2935.0
10199,2009-08-04,2945.0
10200,2009-08-05,2862.0
10201,2009-08-06,2810.0
10202,2009-08-07,2837.0
10203,2009-08-10,2899.0
10204,2009-08-11,2824.0
10205,2009-08-12,2862.0
10206,2009-08-13,2899.0
10207,2009-08-14,2820.0
10208,2009-08-17,2722.0
10209,2009-08-18,2744.0
10210,2009-08-19,2868.0
10211,2009-08-20,2908.0
10212,2009-08-21,2949.0
10213,2009-08-24,2911.0
10214,2009-08-25,2998.0
10215,2009-08-26,2942.0
10216,2009-08-27,2806.0
10217,2009-08-28,2791.4
10218,2009-08-31,2789.6
10219,2009-09-01,2822.0
10220,2009-09-02,2939.0
10221,2009-09-03,2923.0
10222,2009-09-04,2936.0
10223,2009-09-08,2953.0
10224,2009-09-09,3033.0
10225,2009-09-10,3067.0
10226,2009-09-11,3075.0
10227,2009-09-14,3054.0
10228,2009-09-15,3094.0
10229,2009-09-16,3074.0
10230,2009-09-17,3074.0
10231,2009-09-18,3112.0
10232,2009-09-21,3076.0
10233,2009-09-22,3170.0
10234,2009-09-23,3155.0
10235,2009-09-24,3066.0
10236,2009-09-25,3083.0
10237,2009-09-28,3085.0
10238,2009-09-29,3056.0
10239,2009-09-30,3140.0
10240,2009-10-01,3092.0
10241,2009-10-02,3001.0
10242,2009-10-05,3240.0
10243,2009-10-06,3211.0
10244,2009-10-07,3242.0
10245,2009-10-08,3244.0
10246,2009-10-09,3243.0
10247,2009-10-12,3068.0
10248,2009-10-13,3096.0
10249,2009-10-14,3149.0
10250,2009-10-15,3267.0
10251,2009-10-16,3273.0
10252,2009-10-19,3305.0
10253,2009-10-20,3333.0
10254,2009-10-21,3384.0
10255,2009-10-22,3392.0
10256,2009-10-23,3365.0
10257,2009-10-26,3354.0
10258,2009-10-27,3347.0
10259,2009-10-28,3328.0
10260,2009-10-29,3355.0
10261,2009-10-30,3297.0
10262,2009-11-02,3250.0
10263,2009-11-03,3274.0
10264,2009-11-04,3272.0
10265,2009-11-05,3218.0
10266,2009-11-06,3186.0
10267,2009-11-09,3162.0
10268,2009-11-10,3089.0
10269,2009-11-11,3152.0
10270,2009-11-12,3073.0
10271,2009-11-13,3073.0
10272,2009-11-16,3092.0
10273,2009-11-17,3086.0
10274,2009-11-18,3199.0
10275,2009-11-19,3141.0
10276,2009-11-20,3245.0
10277,2009-11-23,3242.0
10278,2009-11-24,3213.6
10279,2009-11-25,3294.8
10280,2009-11-27,3256.0
10281,2009-11-30,3250.0
10282,2009-12-01,3353.0
10283,2009-12-02,3327.0
10284,2009-12-03,3388.0
10285,2009-12-04,3376.0
10286,2009-12-07,3378.0
10287,2009-12-08,3362.0
10288,2009-12-09,3411.0
10289,2009-12-10,3417.0
10290,2009-12-11,3394.0
10291,2009-12-14,3411.0
10292,2009-12-15,3365.0
10293,2009-12-16,3498.0
10294,2009-12-17,3424.0
10295,2009-12-18,3251.0
10296,2009-12-21,3251.0
10297,2009-12-22,3265.0
10298,2009-12-23,3251.0
10299,2009-12-24,3271.0
10300,2009-12-28,3230.0
10301,2009-12-29,3237.0
10302,2009-12-30,3247.0
10303,2009-12-31,3289.0
10304,2010-01-04,3256.0
10305,2010-01-05,3321.0
10306,2010-01-06,3292.0
10307,2010-01-07,3309.0
10308,2010-01-08,3296.0
10309,2010-01-11,3343.0
10310,2010-01-12,3342.0
10311,2010-01-13,3389.0
10312,2010-01-14,3392.0
10313,2010-01-15,3400.0
10314,2010-01-19,3461.0
10315,2010-01-20,3422.0
10316,2010-01-21,3431.0
10317,2010-01-22,3425.0
10318,2010-01-25,3406.0
10319,2010-01-26,3363.0
10320,2010-01-27,3268.0
10321,2010-01-28,3260.0
10322,2010-01-29,3184.0
10323,2010-02-01,3152.0
10324,2010-02-02,3132.0
10325,2010-02-03,3144.0
10326,2010-02-04,3090.0
10327,2010-02-05,2972.0
10328,2010-02-08,3019.0
10329,2010-02-09,3003.0
10330,2010-02-10,3012.0
10331,2010-02-11,3089.0
10332,2010-02-12,3093.0
10333,2010-02-16,3153.0
10334,2010-02-17,3079.0
10335,2010-02-18,3071.0
10336,2010-02-19,3098.0
10337,2010-02-22,3074.0
10338,2010-02-23,2933.8
10339,2010-02-24,2959.8
10340,2010-02-25,2920.0
10341,2010-02-26,2917.0
10342,2010-03-01,2862.0
10343,2010-03-02,2829.0
10344,2010-03-03,2823.0
10345,2010-03-04,2829.0
10346,2010-03-05,2865.0
10347,2010-03-08,2834.0
10348,2010-03-09,2802.0
10349,2010-03-10,2844.0
10350,2010-03-11,2854.0
10351,2010-03-12,2920.0
10352,2010-03-15,2866.0
10353,2010-03-16,2848.0
10354,2010-03-17,2905.0
10355,2010-03-18,2893.0
10356,2010-03-19,2834.0
10357,2010-03-22,2873.0
10358,2010-03-23,2895.0
10359,2010-03-24,2833.0
10360,2010-03-25,2820.0
10361,2010-03-26,2854.0
10362,2010-03-29,2925.0
10363,2010-03-30,2969.0
10364,2010-03-31,2969.0
10365,2010-04-01,2990.0
10366,2010-04-05,2953.0
10367,2010-04-06,2913.0
10368,2010-04-07,2855.0
10369,2010-04-08,2861.0
10370,2010-04-09,2856.0
10371,2010-04-12,2919.0
10372,2010-04-13,2868.0
10373,2010-04-14,2890.0
10374,2010-04-15,2876.0
10375,2010-04-16,2965.0
10376,2010-04-19,2942.0
10377,2010-04-20,3031.0
10378,2010-04-21,3073.0
10379,2010-04-22,3125.0
10380,2010-04-23,3182.0
10381,2010-04-26,3219.0
10382,2010-04-27,3197.0
10383,2010-04-28,3187.6
10384,2010-04-29,3205.8
10385,2010-04-30,3237.0
10386,2010-05-03,3233.0
10387,2010-05-04,3172.0
10388,2010-05-05,3203.0
10389,2010-05-06,3203.0
10390,2010-05-07,3016.0
10391,2010-05-10,3077.0
10392,2010-05-11,2951.0
10393,2010-05-12,2972.0
10394,2010-05-13,2913.0
10395,2010-05-14,2812.0
10396,2010-05-17,2814.0
10397,2010-05-18,2849.0
10398,2010-05-19,2830.0
10399,2010-05-20,2839.0
10400,2010-05-21,2895.0
10401,2010-05-24,2915.0
10402,2010-05-25,2922.0
10403,2010-05-26,2904.0
10404,2010-05-27,2973.0
10405,2010-05-28,2965.0
10406,2010-06-01,2990.0
10407,2010-06-02,3042.0
10408,2010-06-03,3048.0
10409,2010-06-04,2919.0
10410,2010-06-07,2927.0
10411,2010-06-08,2962.0
10412,2010-06-09,2972.0
10413,2010-06-10,2919.0
10414,2010-06-11,2919.0
10415,2010-06-14,2953.0
10416,2010-06-15,2933.0
10417,2010-06-16,2911.0
10418,2010-06-17,2914.0
10419,2010-06-18,2932.0
10420,2010-06-21,2959.0
10421,2010-06-22,3032.0
10422,2010-06-23,3040.0
10423,2010-06-24,3084.0
10424,2010-06-25,3096.2
10425,2010-06-28,3117.0
10426,2010-06-29,2966.6
10427,2010-06-30,2934.0
10428,2010-07-01,3041.0
10429,2010-07-02,2971.0
10430,2010-07-06,2967.0
10431,2010-07-07,2981.0
10432,2010-07-08,2969.0
10433,2010-07-09,2996.0
10434,2010-07-12,2989.0
10435,2010-07-13,3045.0
10436,2010-07-14,3153.0
10437,2010-07-15,3144.0
10438,2010-07-16,3165.0
10439,2010-07-19,2981.0
10440,2010-07-20,2977.0
10441,2010-07-21,2935.0
10442,2010-07-22,2916.0
10443,2010-07-23,2966.0
10444,2010-07-26,2973.0
10445,2010-07-27,2980.0
10446,2010-07-28,3010.0
10447,2010-07-29,3046.0
10448,2010-07-30,3091.0
10449,2010-08-02,3082.0
10450,2010-08-03,3058.0
10451,2010-08-04,3118.0
10452,2010-08-05,3113.0
10453,2010-08-06,3006.0
10454,2010-08-09,3012.0
10455,2010-08-10,2906.0
10456,2010-08-11,2854.0
10457,2010-08-12,2876.0
10458,2010-08-13,2854.0
10459,2010-08-16,2838.0
10460,2010-08-17,2838.0
10461,2010-08-18,2839.0
10462,2010-08-19,2849.0
10463,2010-08-20,2790.0
10464,2010-08-23,2798.0
10465,2010-08-24,2777.0
10466,2010-08-25,2719.0
10467,2010-08-26,2716.0
10468,2010-08-27,2692.2
10469,2010-08-30,2697.2
10470,2010-08-31,2728.4
10471,2010-09-01,2752.0
10472,2010-09-02,2735.0
10473,2010-09-03,2772.0
10474,2010-09-07,2722.0
10475,2010-09-08,2736.0
10476,2010-09-09,2694.0
10477,2010-09-10,2647.0
10478,2010-09-13,2610.0
10479,2010-09-14,2679.0
10480,2010-09-15,2689.0
10481,2010-09-16,2739.0
10482,2010-09-17,2746.0
10483,2010-09-20,2716.0
10484,2010-09-21,2779.0
10485,2010-09-22,2762.0
10486,2010-09-23,2780.0
10487,2010-09-24,2794.0
10488,2010-09-27,2839.0
10489,2010-09-28,2817.0
10490,2010-09-29,2865.0
10491,2010-09-30,2814.0
10492,2010-10-01,2783.0
10493,2010-10-04,2736.0
10494,2010-10-05,2714.0
10495,2010-10-06,2744.0
10496,2010-10-07,2740.0
10497,2010-10-08,2803.0
10498,2010-10-11,2853.0
10499,2010-10-12,2850.0
10500,2010-10-13,2867.0
10501,2010-10-14,2880.0
10502,2010-10-15,2805.0
10503,2010-10-18,2794.0
10504,2010-10-19,2750.0
10505,2010-10-20,2777.0
10506,2010-10-21,2817.0
10507,2010-10-22,2846.0
10508,2010-10-25,2930.0
10509,2010-10-26,2889.0
10510,2010-10-27,2883.0
10511,2010-10-28,2845.0
10512,2010-10-29,2797.0
10513,2010-11-01,2759.0
10514,2010-11-02,2805.0
10515,2010-11-03,2764.0
10516,2010-11-04,2756.0
10517,2010-11-05,2734.0
10518,2010-11-08,2794.0
10519,2010-11-09,2857.0
10520,2010-11-10,2826.0
10521,2010-11-11,2834.0
10522,2010-11-12,2735.0
10523,2010-11-15,2761.0
10524,2010-11-16,2724.0
10525,2010-11-17,2784.0
10526,2010-11-18,2896.0
10527,2010-11-19,2826.0
10528,2010-11-22,2811.0
10529,2010-11-23,2775.0
10530,2010-11-24,2770.6
10531,2010-11-26,2771.2
10532,2010-11-29,2741.4
10533,2010-11-30,2800.0
10534,2010-12-01,2758.0
10535,2010-12-02,2868.0
10536,2010-12-03,2935.0
10537,2010-12-06,3065.0
10538,2010-12-07,3084.0
10539,2010-12-08,3035.0
10540,2010-12-09,3010.0
10541,2010-12-10,2887.0
10542,2010-12-13,2890.0
10543,2010-12-14,2940.0
10544,2010-12-15,2979.0
10545,2010-12-16,3003.0
10546,2010-12-17,2951.0
10547,2010-12-20,2958.0
10548,2010-12-21,2975.0
10549,2010-12-22,2970.0
10550,2010-12-23,3020.0
10551,2010-12-27,3040.0
10552,2010-12-28,3065.0
10553,2010-12-29,3065.0
10554,2010-12-30,3000.0
10555,2010-12-31,3035.0
10556,2011-01-04,2932.0
10557,2011-01-05,2852.0
10558,2011-01-06,2830.0
10559,2011-01-07,2850.0
10560,2011-01-10,2881.0
10561,2011-01-11,2934.0
10562,2011-01-12,2959.0
10563,2011-01-13,2952.0
10564,2011-01-14,3019.0
10565,2011-01-18,3036.0
10566,2011-01-19,3100.0
10567,2011-01-20,3178.0
10568,2011-01-21,3184.0
10569,2011-01-24,3312.0
10570,2011-01-25,3335.0
10571,2011-01-26,3352.0
10572,2011-01-27,3358.0
10573,2011-01-28,3277.0
10574,2011-01-31,3352.0
10575,2011-02-01,3313.0
10576,2011-02-02,3352.0
10577,2011-02-03,3358.0
10578,2011-02-04,3251.0
10579,2011-02-07,3223.0
10580,2011-02-08,3239.0
10581,2011-02-09,3272.0
10582,2011-02-10,3397.0
10583,2011-02-11,3374.0
10584,2011-02-14,3400.0
10585,2011-02-15,3410.0
10586,2011-02-16,3463.0
10587,2011-02-17,3482.0
10588,2011-02-18,3546.0
10589,2011-02-22,3633.0
10590,2011-02-23,3655.0
